t_s,clean_gps_x_m,clean_gps_y_m,observed_gps_x_m,observed_gps_y_m,gps_jump_active,observed_gps_error_to_clean_m,jump_kalman_x_m,jump_kalman_y_m,jump_kalman_vx_mps,jump_kalman_vy_mps,jump_kalman_speed_mps,gps_horizontal_accuracy_m,innovation_norm_m,residual_norm_m,position_error_to_clean_gps_m,kalman_position_std_x_m,kalman_position_std_y_m,jump_kalman_step_distance_m,jump_kalman_cumulative_distance_m
36.417523925781246,-6.320874544578625,-45.278574129884674,-6.320874544578625,-45.278574129884674,False,0.0,-6.18605003325734,-45.260981694822185,-0.051736234218079005,-1.050648174391623,1.051921206309445,3.003000020980835,0.18557688929569732,0.13596743221981947,0.13596743221981947,1.5526573624002147,1.5526573624002147,0.6197334838558317,47.3738717602282
36.79656958007812,-6.414517130794874,-45.6788758656903,-6.414517130794874,-45.6788758656903,False,0.0,-6.261019441787329,-45.664433842118264,-0.07343519137758747,-1.052689748130045,1.0552480434242748,3.002000093460083,0.20977908919632715,0.1541755900767443,0.1541755900767443,1.545541478511096,1.545541478511096,0.4103584376775424,47.78423019790574
37.213150634765626,-6.498795458032095,-46.12365557190523,-6.498795458032095,-46.12365557190523,False,0.0,-6.347204867594898,-46.10851649215971,-0.09495500980920435,-1.0548388937096347,1.0591041240456163,3.003000020980835,0.20821493605019026,0.15234467120526227,0.15234467120526227,1.5555707212803258,1.5555707212803258,0.4523685750463488,48.23659877295209
37.70732495117187,-6.592438044248344,-46.67963020520438,-6.592438044248344,-46.67963020520438,False,0.0,-6.449739475772767,-46.643766881664334,-0.11609678413312989,-1.06015229174081,1.0664901991904783,3.013000011444092,0.20447583718807535,0.14713619344103335,0.14713619344103335,1.5955324120517909,1.5955324120517909,0.5449828670142232,48.78158163996632
37.79865112304688,-6.639259336760798,-46.80194462400677,-6.639259336760798,-46.80194462400677,False,0.0,-6.501693759222032,-46.75476770637115,-0.1318195503969638,-1.065544277601692,1.0736670812670792,3.013000011444092,0.18914590912041176,0.14543022272269496,0.14543022272269496,1.448502695990826,1.448502695990826,0.12255786655420933,48.90413950652053
38.348668457031245,-6.751630439743759,-47.35791925730592,-6.751630439743759,-47.35791925730592,False,0.0,-6.620405670484908,-47.34528462812588,-0.14950050626175646,-1.0672466415849704,1.0776668294732468,3.01200008392334,0.17825417633273494,0.1318316119963486,0.1318316119963486,1.537091376760123,1.537091376760123,0.6023310989434063,49.50647060546394
38.798517578125,-6.920187094218202,-47.84717693534479,-6.920187094218202,-47.84717693534479,False,0.0,-6.750113308825136,-47.831237803880214,-0.17327775437219853,-1.0694750195952691,1.0834214312531267,3.013000011444092,0.2335476973190322,0.17081905160072725,0.17081905160072725,1.5615082898732666,1.5615082898732666,0.5029657647092098,50.00943637017315
39.06718261718751,-7.013829679838781,-48.13628374477352,-7.013829679838781,-48.13628374477352,False,0.0,-6.850495903771706,-48.122959531739156,-0.19370052871370375,-1.0711410399532826,1.0885141350924976,3.013000011444092,0.21788407890789865,0.1638763468512605,0.1638763468512605,1.5000797728656206,1.5000797728656206,0.30850969494201264,50.31794606511516
39.570368896484375,-7.13556504180077,-48.62554142139774,-7.13556504180077,-48.62554142139774,False,0.0,-6.997928725101429,-48.65224789758894,-0.21250953291800667,-1.067491405648844,1.0884384239428404,3.01200008392334,0.19110067857651514,0.14020339348643635,0.14020339348643635,1.5544300152277721,1.5544300152277721,0.5494384506286214,50.86738451574378
39.79598974609375,-7.210479110654636,-48.870170260417176,-7.210479110654636,-48.870170260417176,False,0.0,-7.085350525518498,-48.88759812202923,-0.22734848949709138,-1.0654246414362842,1.0894113099542542,3.013000011444092,0.16619269468961312,0.1263364285490954,0.1263364285490954,1.4755076775050526,1.4755076775050526,0.2510623415254791,51.11844685726926
40.36784716796876,-7.3415787304043105,-49.403905908158016,-7.3415787304043105,-49.403905908158016,False,0.0,-7.249352654682653,-49.47183346210525,-0.24010152220129827,-1.0560316112089072,1.0829826890748815,3.013000011444092,0.15675764656727698,0.11454170257278144,0.11454170257278144,1.5635904833563092,1.5635904833563092,0.6068176257856386,51.7252644830549
40.79405078125,-7.388400024108106,-49.87092459993126,-7.388400024108106,-49.87092459993126,False,0.0,-7.361617409217397,-49.90812265522711,-0.24381356564714676,-1.0508759982143303,1.0787888664685694,3.013000011444092,0.0628357394221048,0.04583670775892811,0.04583670775892811,1.5671402307676852,1.5671402307676852,0.4505015373399613,52.17576602039486
41.04940087890624,-7.425857058237203,-50.16003140935999,-7.425857058237203,-50.16003140935999,False,0.0,-7.424364141714521,-50.17241006310017,-0.24399607436716989,-1.0493627104883223,1.0773561075475406,3.013000011444092,0.01655161169032576,0.012468354669446478,0.012468354669446478,1.4965193876367464,1.4965193876367464,0.27163391982469404,52.447399940219555
41.6494345703125,-7.613142230074029,-50.804961983477725,-7.613142230074029,-50.804961983477725,False,0.0,-7.582555649932619,-50.80286937088548,-0.24839240045825026,-1.0496634896959114,1.0786529683851107,3.0160000324249268,0.042471274373524645,0.030658080700006512,0.030658080700006512,1.5906233654302495,1.5906233654302495,0.6500026861832549,53.09740262640281
41.79875830078125,-7.566320936370235,-50.97175437410406,-7.566320936370235,-50.97175437410406,False,0.0,-7.606995944927995,-50.9624903119242,-0.24365645261399044,-1.050742140121946,1.0786229702395926,3.0160000324249268,0.05469120661135732,0.04171665338022883,0.04171665338022883,1.4689898514177755,1.4689898514177755,0.16148118415947638,53.25888381056229
42.329498046875,-7.603777971095001,-51.51660951427039,-7.603777971095001,-51.51660951427039,False,0.0,-7.701653727569365,-51.519232175293844,-0.23053483873982822,-1.0503905357358125,1.0753913657065346,3.0160000324249268,0.13258371061641797,0.09791088834380463,0.09791088834380463,1.5423425992146402,1.5423425992146402,0.5647314390423869,53.82361524960468
42.796757324218746,-7.547592419603522,-52.02810617645292,-7.547592419603522,-52.02810617645292,False,0.0,-7.7379450820578555,-52.014967189128136,-0.20354288769937268,-1.0522536402388918,1.071759035664733,3.00600004196167,0.2624037200843154,0.19080557929833836,0.19080557929833836,1.570199594770113,1.570199594770113,0.49706163234743306,54.32067688195211
42.990264648437496,-7.538228161220165,-52.25049602991405,-7.538228161220165,-52.25049602991405,False,0.0,-7.7199314771472265,-52.226246482989815,-0.18183254932371196,-1.0551510329831881,1.0707038705445353,3.00600004196167,0.2412238699940865,0.18331430807473875,0.18331430807473875,1.4728346123958769,1.4728346123958769,0.21204582046474305,54.532722702416855
43.61186083984375,-7.575685195349261,-52.8731876191808,-7.575685195349261,-52.8731876191808,False,0.0,-7.761494891053786,-52.879641978940384,-0.15470796302154055,-1.054208822526084,1.0655002558958429,3.00600004196167,0.25742787000111716,0.1859217625177708,0.1859217625177708,1.5842830265491528,1.5842830265491528,0.6547161152011292,55.18743881761799
43.80428662109375,-7.528863902241137,-53.08445797950911,-7.528863902241137,-53.08445797950911,False,0.0,-7.72741247128431,-53.08297564615957,-0.13039818410359613,-1.0543903156296792,1.062422996791377,3.00600004196167,0.2624081023237925,0.19855410240347815,0.19855410240347815,1.4828404200008158,1.4828404200008158,0.20617029747794535,55.393609115095934
44.812426757812496,-7.613142230074029,-54.0296148561884,-7.613142230074029,-54.0296148561884,False,0.0,-7.773991763603024,-54.105764599143605,-0.0969776865227639,-1.0385683095325546,1.043086192626772,3.006999969482422,0.2718763921005618,0.1779644790081399,0.1779644790081399,1.7672908076328795,1.7672908076328795,1.0238490478674551,56.41745816296339
45.39420727539062,-7.566320936370235,-54.56335050392924,-7.566320936370235,-54.56335050392924,False,0.0,-7.7370342592025985,-54.65813689328898,-0.06045606837394888,-1.0182901481069184,1.0200832132403932,3.006999969482422,0.3020679231725069,0.19526263902836877,0.19526263902836877,1.7880410648115737,1.7880410648115737,0.553607269163742,56.97106543212713
45.79717797851562,-7.510135384878752,-54.90805477619276,-7.510135384878752,-54.90805477619276,False,0.0,-7.679403620642864,-55.01612791674202,-0.028719760783559353,-0.9980273834172078,0.9984405253744777,3.006999969482422,0.29810677085323367,0.20082713797411642,0.20082713797411642,1.7177440981834313,1.7177440981834313,0.3626001425451415,57.333665574672274
46.014368408203126,-7.500771127091067,-55.09708615237741,-7.500771127091067,-55.09708615237741,False,0.0,-7.634116570902638,-55.19504037947946,-0.008799034334048553,-0.9833938173432842,0.9834331817638697,3.00600004196167,0.22938969904728093,0.16545705785026188,0.16545705785026188,1.586950387594125,1.586950387594125,0.18455510341615664,57.51822067808843
46.79762695312499,-7.49140686811204,-55.81985317559557,-7.49140686811204,-55.81985317559557,False,0.0,-7.590328065514408,-55.916021796681704,0.010708498045094834,-0.964429100589355,0.9644885494364224,3.0,0.2086458576351116,0.13796306381465673,0.13796306381465673,1.7461165347598404,1.7461165347598404,0.7223099315080019,58.24053060959643
47.35661401367187,-7.472678350749656,-56.34246933020359,-7.472678350749656,-56.34246933020359,False,0.0,-7.546113495429707,-56.416556892686685,0.025245275175337242,-0.9497631747764221,0.9500986328166497,3.0,0.15861950208173553,0.10431532672079542,0.10431532672079542,1.7553332326031064,1.7553332326031064,0.5024841395909829,58.74301474918742
47.79120874023437,-7.538228161220165,-56.79836852955133,-7.538228161220165,-56.79836852955133,False,0.0,-7.536137572185056,-56.81933480318654,0.024870527974408047,-0.946004878800141,0.946331746204995,3.0,0.031103911880153604,0.021070244247759107,0.021070244247759107,1.7038980413938207,1.7038980413938207,0.4029014324015418,59.14591618158896
48.01461596679688,-7.575685195349261,-57.02075838301246,-7.575685195349261,-57.02075838301246,False,0.0,-7.543043102742351,-57.02793811861474,0.02018022639014835,-0.9449732315440824,0.945188684798979,3.0,0.04618204301409681,0.033422369950031304,0.033422369950031304,1.5769011045744155,1.5769011045744155,0.2087175832552555,59.354633764844216
48.7779619140625,-7.603777971095001,-57.79912286977273,-7.603777971095001,-57.79912286977273,False,0.0,-7.552694493237649,-57.7656819894835,0.010707421181557628,-0.9511744331511527,0.9512346982468501,3.003000020980835,0.09100304131418831,0.06105582842384066,0.06105582842384066,1.7226838682992949,1.7226838682992949,0.7378069993859552,60.09244076423017
48.799946533203126,-7.650599264203127,-57.86583982574034,-7.650599264203127,-57.86583982574034,False,0.0,-7.577064006164089,-57.80646127248758,0.0013895106301307567,-0.9586984979689926,0.9586995049272707,3.003000020980835,0.1261408776862101,0.09451585454969066,0.09451585454969066,1.5036364221086949,1.5036364221086949,0.047506032065403686,60.139946796295575
49.20751245117187,-7.66932778156551,-58.27726105467879,-7.66932778156551,-58.27726105467879,False,0.0,-7.600256371733353,-58.21768622412729,-0.007940664555460747,-0.9667458739679494,0.9667784849631463,3.003000020980835,0.12258932408565132,0.09121414414136322,0.09121414414136322,1.519225084615388,1.519225084615388,0.4118784367647573,60.551825233060335
49.79828588867187,-7.69742055671558,-58.96666959920582,-7.69742055671558,-58.96666959920582,False,0.0,-7.631768922181938,-58.84040026821283,-0.01854095533936427,-0.9871336622556699,0.9873077707499254,3.003000020980835,0.2004591649026536,0.1423168333906995,0.1423168333906995,1.6172925960312874,1.6172925960312874,0.62351088325477,61.1753361163151
49.867349365234375,-7.706784815694607,-59.07786452629005,-7.706784815694607,-59.07786452629005,False,0.0,-7.650340677051893,-58.94827420480031,-0.02539020782034531,-1.0028588881572131,1.0031802491123327,3.003000020980835,0.18465048200799075,0.14134918539182034,0.14134918539182034,1.4542215058370902,1.4542215058370902,0.10946093492122913,61.28479705123633
50.58828027343751,-7.688056298332223,-59.778392563242576,-7.688056298332223,-59.778392563242576,False,0.0,-7.674367189109053,-59.70284456734356,-0.027693707211882204,-1.0155715314525608,1.0159490523230175,3.003000020980835,0.10887080239190709,0.07677819609551584,0.07677819609551584,1.6304298489130384,1.6304298489130384,0.7549527834972739,62.039749834733605
50.7933203125,-7.69742055671558,-60.03414089539483,-7.69742055671558,-60.03414089539483,False,0.0,-7.684531398196372,-59.942849929934944,-0.029500709730947598,-1.0283701175129383,1.028793171861188,3.002000093460083,0.12428402045221672,0.09219637076333811,0.09219637076333811,1.5253587876386114,1.5253587876386114,0.24022049292054962,62.279970327654155
51.207613037109375,-7.66932778156551,-60.46780110918426,-7.66932778156551,-60.46780110918426,False,0.0,-7.689488546487091,-60.39509521425167,-0.026590685051303638,-1.0388645580479285,1.0392048087358023,3.003000020980835,0.10263695262722282,0.07544934459736528,0.07544934459736528,1.5455710012795065,1.5455710012795065,0.4522724516327421,62.7322427792869
51.798265625,-7.659963522586484,-61.090492698451015,-7.659963522586484,-61.090492698451015,False,0.0,-7.691744520821058,-61.03302421356542,-0.0213283168106125,-1.0483803173538646,1.048597247236976,3.003000020980835,0.0934630719403514,0.0656708352606549,0.0656708352606549,1.637559388880361,1.637559388880361,0.6379329883190229,63.37017576760592
51.8294326171875,-7.659963522586484,-61.146090161285805,-7.659963522586484,-61.146090161285805,False,0.0,-7.684827928798963,-61.08448340574023,-0.01836077705161671,-1.0557330164266654,1.055892665050423,3.002000093460083,0.08669171064377651,0.06643516407108152,0.06643516407108152,1.451124312610857,1.451124312610857,0.05192193856631511,63.42209770617224
52.36928393554688,-7.66932778156551,-61.624228346191856,-7.66932778156551,-61.624228346191856,False,0.0,-7.688039140787968,-61.64646052081854,-0.01570619989954824,-1.0525789418293499,1.0526961164067619,3.002000093460083,0.03946459944081821,0.029058295761853693,0.029058295761853693,1.541541069289827,1.541541069289827,0.561986289649652,63.98408399582189
52.796701660156245,-7.641235005224099,-62.09124703796509,-7.641235005224099,-62.09124703796509,False,0.0,-7.6803038913920805,-62.09497335855898,-0.010032152975031017,-1.0520377613663436,1.0520855932071411,3.002000093460083,0.053760115969015365,0.039246188752223105,0.039246188752223105,1.5598149317549195,1.5598149317549195,0.4485795355354466,64.43266353135733
53.12937744140625,-7.622506487861714,-62.44707080336143,-7.622506487861714,-62.44707080336143,False,0.0,-7.6677812886883725,-62.445508224321166,-0.003870275003438931,-1.0522504275999047,1.052257545191663,3.002000093460083,0.061171257787603905,0.04530175761657209,0.04530175761657209,1.529039202854299,1.529039202854299,0.35075847487037015,64.78342200622771
53.80018090820312,-7.538228161220165,-63.15871833344677,-7.538228161220165,-63.15871833344677,False,0.0,-7.630311738992032,-63.15359195591649,0.011398200689608598,-1.053100437695173,1.0531621199287056,3.0,0.1323539449189925,0.09222616245865572,0.09222616245865572,1.651868188911641,1.651868188911641,0.7090744235300017,65.49249642975771
53.99137915039062,-7.510135384878752,-63.3699886944824,-7.510135384878752,-63.3699886944824,False,0.0,-7.597488080119447,-63.358850364383734,0.02307535902082794,-1.054589390540293,1.0548418150765957,3.0,0.11895241357758672,0.08805995550305869,0.08805995550305869,1.5288358515980005,1.5288358515980005,0.20786631961020055,65.70036274936791
54.61259765625,-7.463314092366299,-63.92596332778155,-7.463314092366299,-63.92596332778155,False,0.0,-7.547867874502587,-63.988064996122404,0.03652016296622467,-1.0447146725273366,1.0453527965701244,3.0,0.1486892681894889,0.10490929074332701,0.10490929074332701,1.6278680877962033,1.6278680877962033,0.6311681373449464,66.33153088671286
54.79568579101562,-7.425857058237203,-63.95932180576536,-7.425857058237203,-63.95932180576536,False,0.0,-7.512007293118539,-64.12368082699803,0.04766387881004374,-1.0234544840727386,1.0245637736675126,3.0,0.2484102691866172,0.18556872266270583,0.18556872266270583,1.5088981088300277,1.5088981088300277,0.14027699341405658,66.47180788012692
55.39258837890625,-7.322850213637597,-64.27066760004507,-7.322850213637597,-64.27066760004507,False,0.0,-7.437644062357903,-64.60204638189803,0.06527234323091526,-0.9726236115552858,0.9748113502343424,3.0,0.4909627941454529,0.3506986238444249,0.3506986238444249,1.6035050695496786,1.6035050695496786,0.48411103499502345,66.95591891512194
55.79176831054687,-6.995101162476397,-64.43745998996408,-6.995101162476397,-64.43745998996408,False,0.0,-7.295139871780451,-64.83572613103429,0.10971972626154933,-0.9136249318137954,0.9201896186996851,3.0,0.6921646666072929,0.4986372892231374,0.4986372892231374,1.5863088510136636,1.5863088510136636,0.27370361614074273,67.22962253126268
55.9708935546875,-6.798451732851884,-64.43745998996408,-6.798451732851884,-64.43745998996408,False,0.0,-7.159671153151599,-64.86295580340104,0.15393820266429165,-0.8615380961438959,0.8751827588262702,3.0,0.737099330603275,0.5581452829273367,0.5581452829273367,1.478185743230603,1.478185743230603,0.13817825004009587,67.36780078130278
56.79740551757812,-6.105496597591728,-63.870365864239446,-6.105496597591728,-63.870365864239446,False,0.0,-6.741614832494298,-65.0401966945515,0.2663735406504805,-0.6547678487653626,0.7068774992426156,3.0,1.94038493696984,1.3315970037230276,1.3315970037230276,1.6803909166343132,1.6803909166343132,0.45407644812006076,67.82187722942284
57.79253540039063,-5.674740703022264,-62.780655583199454,-5.674740703022264,-62.780655583199454,False,0.0,-6.153103957934291,-64.51746854812484,0.39092855705936447,-0.20254087454840036,0.440281662787979,3.0,3.019519898265245,1.8014856865329052,1.8014856865329052,1.9053819649349955,1.9053819649349955,0.787140244519383,68.60901747394222
58.79248730468751,-5.365720169223448,-61.991171604721,-5.365720169223448,-61.991171604721,False,0.0,-5.578153521333153,-63.45329534162587,0.46005683795070873,0.2732511768356237,0.5350873758436635,3.0,2.757479706366443,1.477475465484693,1.477475465484693,2.0439524888776868,2.0439524888776868,1.2095588526310495,69.81857632657326
59.79949877929688,-5.103520929128426,-61.435196970714536,-5.103520929128426,-61.435196970714536,False,0.0,-5.109239947275749,-62.31341615559207,0.4621191133419401,0.5899366229078702,0.7493859445998994,3.0,1.742968256201838,0.8782378059816912,0.8782378059816912,2.1130846347428864,2.1130846347428864,1.2325601399884534,71.05113646656172
60.8026845703125,-4.897507239929216,-61.02377574248341,-4.897507239929216,-61.02377574248341,False,0.0,-4.773753263861742,-61.366660733832234,0.4158883387789636,0.7180281739012115,0.8297756135535886,3.0,0.7418838344662442,0.3645341738229664,0.3645341738229664,2.139564003472729,2.139564003472729,1.0044387205697423,72.05557518713145
61.795425537109374,-4.71022206868806,-60.70131045507088,-4.71022206868806,-60.70131045507088,False,0.0,-4.539524927214106,-60.67811728521553,0.35176269363598356,0.7093152161618913,0.7917481092575046,3.0,0.3525481081448209,0.17226560084740758,0.17226560084740758,2.145304062590922,2.145304062590922,0.7272929219521559,72.78286810908361
62.79513427734374,-4.551029672001302,-60.49004009474257,-4.551029672001302,-60.49004009474257,False,0.0,-4.374363035085187,-60.23657713818155,0.28486984105654506,0.6133442932782742,0.6762706916912834,3.0,0.6351083037259886,0.30895723158376154,0.30895723158376154,2.1498430956756147,2.1498430956756147,0.4714192953776814,73.2542874044613
62.98967358398438,-4.532301155234589,-60.45668161605144,-4.532301155234589,-60.45668161605144,False,0.0,-4.398225804334497,-60.24338416096949,0.2559414772728796,0.5673228110795178,0.6223834925187124,3.0,0.40091106671802423,0.2519365080003675,0.2519365080003675,1.8287455663702015,1.8287455663702015,0.024814659286021383,73.27910206374732
63.76891186523438,-4.522936896851233,-60.40108415321666,-4.522936896851233,-60.40108415321666,False,0.0,-4.32895556360283,-60.042158102184175,0.20606697954696288,0.47503941341326744,0.5178088878685163,3.0,0.681769141039505,0.40799101431110085,0.40799101431110085,1.9010868534960579,1.9010868534960579,0.212815161549394,73.49191722529672
63.78727197265625,-4.504208379488849,-60.31212821169074,-4.504208379488849,-60.31212821169074,False,0.0,-4.376985691076369,-60.11409046712534,0.18616989340761173,0.44406715436395966,0.4815131013755558,3.0,0.3312448296247709,0.23538173403951967,0.23538173403951967,1.6138844055258448,1.6138844055258448,0.08649368919842033,73.57841091449514
64.54872412109376,-4.448022827997368,-60.22317227087215,-4.448022827997368,-60.22317227087215,False,0.0,-4.309353831986702,-59.93174267206549,0.15584554204018103,0.38033687717638387,0.4110279468771942,3.0,0.4952636251482455,0.32273875118308304,0.32273875118308304,1.77063440226415,1.77063440226415,0.19448595508959662,73.77289686958473
64.79195581054688,-4.457387086380725,-60.000782417411024,-4.457387086380725,-60.000782417411024,False,0.0,-4.326945716288389,-59.88745130489264,0.13304386827700931,0.36052614494448426,0.3842912594304501,3.0,0.2463167353413084,0.17279725720108985,0.17279725720108985,1.6389869764223146,1.6389869764223146,0.0476571043950826,73.82055397397981
65.03007421875,-4.466751345359752,-59.87846799790131,-4.466751345359752,-59.87846799790131,False,0.0,-4.340970183658486,-59.82208946409928,0.11416072229531293,0.3520622059124509,0.3701087236839042,3.0,0.1879243332449074,0.1378384551298615,0.1378384551298615,1.5487716553525857,1.5487716553525857,0.06684950199449588,73.88740347597431
65.7937841796875,-4.569758189363687,-59.34473235016047,-4.569758189363687,-59.34473235016047,False,0.0,-4.359059668814716,-59.48375407607228,0.07137635236315393,0.38029191030012705,0.38693219136741386,3.0,0.3785562360860769,0.2524300038367539,0.2524300038367539,1.7316446021130123,1.7316446021130123,0.33881863033870596,74.22622210631302
65.87084497070313,-4.58848670672607,-59.22241793065075,-4.58848670672607,-59.22241793065075,False,0.0,-4.415073904264156,-59.39369244121613,0.04635655842054623,0.4050031940181092,0.407647540987883,3.0,0.33019545540275813,0.2437354262865911,0.2437354262865911,1.5351237743657717,1.5351237743657717,0.1060598540728182,74.33228196038584
66.43098071289063,-4.597850965705097,-58.81099670241963,-4.597850965705097,-58.81099670241963,False,0.0,-4.450254245278597,-59.062601110059404,0.021447717996141338,0.44746466620980935,0.4479783835337349,3.0,0.4125469993859126,0.29170116527779,0.29170116527779,1.6236797719807075,1.6236797719807075,0.3329551410641173,74.66523710144996
66.79546801757813,-4.728950585454773,-58.04375170808485,-4.728950585454773,-58.04375170808485,False,0.0,-4.52338766953562,-58.657723373604085,-0.0110909557402664,0.5446505988883795,0.5447635121488067,3.0,0.9024441292346242,0.6474699363380904,0.6474699363380904,1.5946273390516328,1.5946273390516328,0.4114297986543275,75.07666690010429
67.11345825195313,-4.822593171671022,-57.54337453762049,-4.822593171671022,-57.54337453762049,False,0.0,-4.605885879776714,-58.23316118067731,-0.042402749853887034,0.6443170990828196,0.6457108620471482,3.0,0.9865085490518514,0.7230267376105542,0.7230267376105542,1.5504085275100046,1.5504085275100046,0.4325031911509773,75.50917009125526
67.63494018554688,-4.897507239929216,-56.59821766164852,-4.897507239929216,-56.59821766164852,False,0.0,-4.705290188851201,-57.52463963603349,-0.07230110077635016,0.7884171627197396,0.7917253764055541,3.0,1.3266085053437684,0.9461527727320141,0.9461527727320141,1.6065784314197677,1.6065784314197677,0.715460687869735,76.224630779125
67.8012666015625,-5.047335377636946,-56.14231846230078,-5.047335377636946,-56.14231846230078,False,0.0,-4.798476025992016,-57.0858062848006,-0.10357597685724462,0.9069880122276004,0.9128829263966471,3.0,1.2939786628886254,0.9757562442057875,0.9757562442057875,1.4877264466535878,1.4877264466535878,0.4486182234349459,76.67324900255994
68.173115234375,-5.187799256365648,-55.57522433728346,-5.187799256365648,-55.57522433728346,False,0.0,-4.923533305008471,-56.45909208092967,-0.1367355190122872,1.017893899098005,1.0270368016680314,3.0,1.2246410953930114,0.9225284176137678,0.9225284176137678,1.4900516247313687,1.4900516247313687,0.6390696490747837,77.31231865163473
68.75557885742188,-5.328263135094351,-54.79685984981586,-5.328263135094351,-54.79685984981586,False,0.0,-5.0934619853035725,-55.56921979058448,-0.17092503090331385,1.1303576131922128,1.1432076363858383,3.0,1.1176681735648388,0.8072617035677911,0.8072617035677911,1.5809939028735276,1.5809939028735276,0.9059516816646673,78.21827033329939
68.79272290039063,-5.412541462331572,-54.696784416571774,-5.412541462331572,-54.696784416571774,False,0.0,-5.169295563932406,-55.34271855884255,-0.1972708672058362,1.200318403020414,1.2164210059340554,3.0,0.8873818366347874,0.6902169827228969,0.6902169827228969,1.4141020042711796,1.4141020042711796,0.2388588278215102,78.4571291611209
69.374826171875,-5.506184048547821,-54.007375871337416,-5.506184048547821,-54.007375871337416,False,0.0,-5.341437335571618,-54.479702862031566,-0.21953909838954577,1.264161173738409,1.2830825729115671,3.0,0.6742486069772701,0.5002342107199935,0.5002342107199935,1.524066142826016,1.524066142826016,0.8800164103499623,79.33714557147087
69.7969462890625,-5.646647926680853,-53.57371565684066,-5.646647926680853,-53.57371565684066,False,0.0,-5.490212078577997,-53.847785008556755,-0.24132229241463307,1.3023244587984695,1.3244944110116057,3.0,0.4287472307322026,0.31557278735933403,0.31557278735933403,1.5413269579522217,1.5413269579522217,0.6491949612380138,79.98634053270888
70.07519213867188,-5.712197737151361,-53.26236986256095,-5.712197737151361,-53.26236986256095,False,0.0,-5.595570620759641,-53.43037391769722,-0.25610274019542,1.3236160352407924,1.348164686632222,3.0,0.2715249289377875,0.20451710642407628,0.20451710642407628,1.4903187074448674,1.4903187074448674,0.43050254492069023,80.41684307762957
70.6354921875,-5.768383288642842,-52.6952757368363,-5.768383288642842,-52.6952757368363,False,0.0,-5.747136957373606,-52.69054797246648,-0.2591896455733711,1.322929132590451,1.3480803990226151,3.0,0.030035379685764613,0.021765990635361016,0.021765990635361016,1.5741329287967432,1.5741329287967432,0.7551918853054019,81.17203496293497
70.79676660156251,-5.899482908988188,-52.57296131732658,-5.899482908988188,-52.57296131732658,False,0.0,-5.815193727558996,-52.49993963384474,-0.2692298076848101,1.3142311060183964,1.341524539235991,3.0,0.1462592394343697,0.11152054682669613,0.11152054682669613,1.4620638333509481,1.4620638333509481,0.20239383073653222,81.3744287936715
71.338453125,-6.021218270354507,-52.05034516201123,-6.021218270354507,-52.05034516201123,False,0.0,-5.976953614716541,-51.85742909595714,-0.2753186526059455,1.2876944484511028,1.3167981443807335,3.0,0.26912313508580615,0.19792920017151588,0.19792920017151588,1.5430046563657087,1.5430046563657087,0.6625602254813052,82.0369890191528
71.77766455078125,-6.077403821845987,-51.59444596266349,-6.077403821845987,-51.59444596266349,False,0.0,-6.0923471113196115,-51.37358585589078,-0.27321852142219,1.2566547501102752,1.2860130331465718,3.0,0.30327878356411925,0.22136505745927046,0.22136505745927046,1.5591165471225046,1.5591165471225046,0.49741324873408094,82.53440226788688
71.79465356445313,-6.171046407466566,-51.605565455088986,-6.171046407466566,-51.605565455088986,False,0.0,-6.112898317530585,-51.40665816612555,-0.2792645184886143,1.2359731957051803,1.2671299900911324,3.0,0.2639319406426784,0.20723250219496334,0.20723250219496334,1.3904797165091096,1.3904797165091096,0.03893751123262715,82.57333977911951
72.42763525390626,-6.274053252066171,-50.993993358955045,-6.274053252066171,-50.993993358955045,False,0.0,-6.2856149363369616,-50.72026096204689,-0.2776775983789928,1.1984015551782132,1.2301508590799282,3.0,0.370013201367708,0.2739764545727593,0.2739764545727593,1.5283800675943746,1.5283800675943746,0.707793862772847,83.28113364189235
72.79605664062501,-6.433245647561587,-50.62705010113322,-6.433245647561587,-50.62705010113322,False,0.0,-6.3995875789559715,-50.36841935151891,-0.28225142185912644,1.1632560033305608,1.1970089366525583,3.0,0.3512430215477606,0.260811675789872,0.260811675789872,1.522218162289651,1.522218162289651,0.3698408876320818,83.65097452952443
72.98683276367188,-6.498795458032095,-50.4268992332304,-6.498795458032095,-50.4268992332304,False,0.0,-6.463876710870042,-50.21104742760718,-0.2863437567475194,1.1379590512155522,1.1734323795053903,3.0,0.2840467265676672,0.21865799984032933,0.21865799984032933,1.4393877448299361,1.4393877448299361,0.16999710267514803,83.82097163219959
73.64683081054687,-6.5643452679069325,-49.73749068799604,-6.5643452679069325,-49.73749068799604,False,0.0,-6.628219190105717,-49.53725256315532,-0.2767194583511167,1.1077878734099105,1.1418264452639846,3.0,0.29127018535273186,0.21017893466469323,0.21017893466469323,1.5829246347061452,1.5829246347061452,0.6935473811089075,84.5145190133085
73.79379443359376,-6.704809147231306,-49.61517626848633,-6.704809147231306,-49.61517626848633,False,0.0,-6.677436279738249,-49.4317406701732,-0.2800636391893429,1.0853772942814024,1.1209279695580783,3.0,0.2433936876323457,0.18546668866211286,0.18546668866211286,1.4635484838525679,1.4635484838525679,0.1164262920158821,84.63094530532439
